# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# PROB1A_BEAMS = SNIa BEAMS probability from BBC (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS PROBIA_BEAMS
SN: 1260105     10 0.69410 0.69550 43.11152   0.13170  0.00390  0.03502  1.00000
SN: 1645208     10 0.69516 0.69581 43.14705   0.16880  0.00390  0.03736  1.00000
SN: 1315806     10 0.69525 0.69590 43.34777   0.19140  0.00390  0.05687  0.99999
SN: 1344598     10 0.69609 0.69735 43.31373   0.15740  0.00390  0.03601  0.99999
SN: 1449102     10 0.69830 0.69896 43.31661   0.24260  0.00390  0.11722  0.99999
SN: 1299190     10 0.69836 0.69974 43.11015   0.18970  0.00390  0.02956  1.00000
SN: 1387174     10 0.69842 0.69900 42.95832   0.12900  0.00390  0.03093  0.99998
SN: 1260954     10 0.69873 0.69994 43.05749   0.15520  0.00390  0.07642  0.99999
SN: 1373123     10 0.69879 0.70020 43.33494   0.14960  0.00390  0.05242  1.00000
SN: 1904287     10 0.69904 0.69973 43.42654   0.18250  0.00390  0.02891  1.00000
SN: 1279714     10 0.69938 0.70074 43.61076   0.27940  0.00390  0.02889  0.99950
SN: 1250950     10 0.70099 0.70234 43.04443   0.18300  0.00390  0.03131  1.00000
SN: 1313572     10 0.70130 0.70256 43.24251   0.12900  0.00390  0.05364  1.00000
SN: 1324062     10 0.70325 0.70390 43.63982  215.37410  0.00390  0.09937  0.00000
SN: 1307261     10 0.70351 0.70487 42.92517   0.15750  0.00390  0.05454  0.99993
SN: 1254150     10 0.70417 0.70484 43.08898   0.16150  0.00390  0.06027  1.00000
SN: 1314296     10 0.70426 0.70561 43.19823   0.15630  0.00390  0.04705  1.00000
SN: 1559051     10 0.70510 0.70648 43.10316   0.15390  0.00390  0.06365  1.00000
SN: 1952075     10 0.70525 0.70660 43.34355   0.20240  0.00390  0.05898  1.00000
SN: 1262895     10 0.70548 0.70615 43.01013   0.23010  0.00390  0.08778  0.96226
SN: 1891055     10 0.70652 0.70781 43.34846   0.17580  0.00390  0.05235  0.99990
SN: 1891266     10 0.70836 0.70905 43.16449   0.31560  0.00390  0.05554  0.99996
SN: 1317282     10 0.70873 0.71017 43.36195   0.14050  0.00390  0.05091  0.99999
SN: 1289812     10 0.70875 0.71009 43.47006   0.22040  0.00390  0.08174  0.99992
SN: 1647048     10 0.70882 0.71023 43.07398   0.13040  0.00390  0.02361  1.00000
SN: 1265623     10 0.70978 0.71045 43.42134   0.20740  0.00390  0.02883  0.99992
SN: 1301142     10 0.71139 0.71266 43.10932   0.14290  0.00390  0.04100  1.00000
SN: 1253358     10 0.71380 0.71506 43.39812   0.17940  0.00380  0.05977  0.99997
SN: 1345441     10 0.71467 0.71536 43.41492   0.27820  0.00380  0.07931  0.99715
SN: 1563063     10 0.71552 0.71612 43.22884   0.16890  0.00380  0.02516  1.00000
SN: 1341556     10 0.71584 0.71721 43.41014   0.15840  0.00380  0.03110  0.99997
SN: 1266575     10 0.71614 0.71737 42.92583   0.39290  0.00380  0.06730  0.99998
SN: 1340493     10 0.71719 0.71784 43.16510   0.16110  0.00380  0.04657  1.00000
SN: 1432102     10 0.71803 0.71926 43.08651   0.17720  0.00380  0.03365  0.89810
SN: 1330995     10 0.71827 0.71965 43.28349   0.13070  0.00380  0.07422  0.99987
SN: 1894320     10 0.71880 0.71945 43.28203   0.16710  0.00380  0.03087  1.00000
SN: 1311903     10 0.71912 0.72049 43.22643   0.19710  0.00380  0.03767  0.93750
SN: 1433040     10 0.71949 0.72012 42.97668   0.14600  0.00380  0.02341  0.99967
SN: 1331993     10 0.71961 0.72100 43.24928   0.20510  0.00380  0.03045  1.00000
SN: 1338665     10 0.72062 0.72199 43.30398   0.20110  0.00380  0.06260  0.99996
SN: 1646092     10 0.72070 0.72130 43.43247   0.18950  0.00380  0.04338  0.99999
SN: 1331660     10 0.72076 0.72139 43.29569   0.16970  0.00380  0.08572  0.99999
SN: 1277995     10 0.72199 0.72265 42.92428   0.30420  0.00380  0.02912  0.99987
SN: 1308529     10 0.72212 0.72352 43.29867   0.25910  0.00380  0.07151  0.99973
SN: 1306067     10 0.72220 0.72280 42.98742   0.11440  0.00380  0.03862  1.00000
SN: 1312818     10 0.72292 0.72355 43.32841   0.14660  0.00380  0.03685  1.00000
SN: 1701088     10 0.72403 0.72463 43.18327   0.15980  0.00380  0.03762  0.99999
SN: 1900856     10 0.72416 0.72477 43.16875   0.15760  0.00380  0.01900  1.00000
SN: 1335259     10 0.72701 0.72764 43.52217   0.21230  0.00380  0.04180  1.00000
SN: 1263139     10 0.72737 0.72801 43.38372   0.16790  0.00380  0.03484  1.00000
SN: 1890212     10 0.72776 0.72913 43.12568   0.15270  0.00380  0.10581  1.00000
SN: 1319898     10 0.72860 0.72925 43.14255   0.17890  0.00380  0.03645  1.00000
SN: 1299712     10 0.73064 0.73129 43.26124   0.15160  0.00380  0.04651  1.00000
SN: 1297070     10 0.73069 0.73135 43.08403   0.16800  0.00380  0.02560  1.00000
SN: 1555053     10 0.73072 0.73139 43.32233   0.15200  0.00380  0.03623  0.99999
SN: 1264689     10 0.73162 0.73303 43.25485   0.22110  0.00380  0.06074  1.00000
SN: 1338718     10 0.73306 0.73429 43.43014   0.13370  0.00380  0.07025  0.99994
SN: 1770254     10 0.73480 0.73620 43.27965   0.23860  0.00380  0.03094  0.99998
SN: 1290043     10 0.73488 0.73556 43.26709   0.18580  0.00380  0.04639  1.00000
SN: 1617030     10 0.73615 0.73681 43.14897   0.23100  0.00370  0.05889  0.99998
SN: 1297490     10 0.73677 0.73743 43.21873   0.22950  0.00370  0.04703  1.00000
SN: 1302185     10 0.73717 0.73783 43.40948   0.25650  0.00370  0.05386  0.99993
SN: 1315947     10 0.73781 0.73849 43.14852   0.15520  0.00370  0.02881  1.00000
SN: 1692030     10 0.73802 0.73942 42.94529   0.20970  0.00370  0.02566  0.99998
SN: 1280807     10 0.73899 0.73965 43.33159   0.20760  0.00370  0.02913  0.99981
SN: 1252822     10 0.73927 0.74070 43.31379   0.12770  0.00370  0.06760  1.00000
SN: 1309376     10 0.74009 0.74073 43.36470   0.16810  0.00370  0.05504  1.00000
SN: 1307783     10 0.74061 0.74130 43.56834   0.24190  0.00370  0.09737  0.99947
SN: 1700109     10 0.74119 0.74189 43.48653   0.25770  0.00370  0.10404  0.99996
SN: 1304841     10 0.74126 0.74249 43.48264   0.18640  0.00370  0.03183  0.99998
SN: 1260522     10 0.74133 0.74274 43.40037   0.16430  0.00370  0.03967  0.99999
SN: 1334647     10 0.74333 0.74472 43.47360   0.14880  0.00370  0.07940  0.99999
SN: 1296802     10 0.74392 0.74534 43.14421   0.17040  0.00370  0.04052  0.99994
SN: 1317372     10 0.74393 0.74535 43.22652   0.18030  0.00370  0.10264  1.00000
SN: 1537077     10 0.74450 0.74518 43.12476   0.22190  0.00370  0.04757  0.99867
SN: 1257605     10 0.74535 0.74605 43.16787   0.17530  0.00370  0.05317  1.00000
SN: 1898252     10 0.74571 0.74631 43.19531   0.13280  0.00370  0.02155  1.00000
SN: 1340806     10 0.74618 0.74687 44.45913  265.30130  0.00370  0.08681  0.00000
SN: 1250882     10 0.74658 0.74728 43.43864   3.34450  0.00370  0.03714  0.00470
SN: 1295800     10 0.74855 0.74924 43.41391   0.27090  0.00370  0.10002  0.99958
SN: 1864046     10 0.74870 0.74939 43.61391   0.21670  0.00370  0.04419  0.99990
SN: 1337549     10 0.74877 0.74939 43.45028   0.16060  0.00370  0.04596  0.99996
SN: 1302027     10 0.74899 0.74959 43.28382   0.16640  0.00370  0.04141  0.99992
SN: 1251409     10 0.74963 0.75092 43.37331   0.13150  0.00370  0.07697  1.00000
SN: 1933196     10 0.75011 0.75074 43.13742   0.13220  0.00370  0.03394  0.98003
SN: 1488098     10 0.75076 0.75217 43.24101   0.16600  0.00370  0.08359  1.00000
SN: 1310964     10 0.75147 0.75210 43.39869   0.16990  0.00370  0.04340  1.00000
SN: 1302550     10 0.75249 0.75391 43.13333   0.16820  0.00370  0.05536  0.99996
SN: 1380167     10 0.75331 0.75399 43.15609   0.17790  0.00370  0.02849  1.00000
SN: 1929022     10 0.75356 0.75420 43.52601   0.15700  0.00370  0.02375  0.99999
SN: 1293028     10 0.75366 0.75509 43.24990   0.27660  0.00370  0.06011  0.54000
SN: 1304506     10 0.75421 0.75488 43.46392   0.17350  0.00370  0.03043  1.00000
SN: 1308453     10 0.75572 0.75712 43.55019   0.21910  0.00370  0.03137  0.99984
SN: 1325180     10 0.75624 0.75691 43.29601   0.21930  0.00370  0.07445  0.99999
SN: 1263788     10 0.75729 0.75796 43.43482   0.44520  0.00370  0.04838  1.00000
SN: 1536112     10 0.75888 0.75956 43.34680   0.15310  0.00370  0.03504  1.00000
SN: 1552143     10 0.75991 0.76058 43.26681   0.13990  0.00360  0.04111  1.00000
SN: 1254051     10 0.76150 0.76214 43.66301   0.20280  0.00360  0.04709  0.99999
SN: 1304362     10 0.76177 0.76303 43.54254   0.18480  0.00360  0.06021  0.99999
SN: 1330350     10 0.76303 0.76374 43.38716   0.18150  0.00360  0.04360  1.00000
SN: 1249178     10 0.76517 0.76649 43.48747   0.16700  0.00360  0.02186  0.99997
SN: 1700105     10 0.76518 0.76588 43.31214  273.74970  0.00360  0.04661  0.00000
SN: 1881037     10 0.76584 0.76652 43.38400   0.15950  0.00360  0.04200  1.00000
SN: 1904182     10 0.76657 0.76798 43.30334   0.24100  0.00360  0.02734  1.00000
SN: 1576034     10 0.76675 0.76800 43.66164   0.14850  0.00360  0.04823  0.99998
SN: 1251645     10 0.76679 0.76820 43.54233   0.20430  0.00360  0.05979  0.99810
SN: 1280135     10 0.77082 0.77150 43.46054   0.17720  0.00360  0.06240  1.00000
SN: 1323740     10 0.77137 0.77207 43.25682   0.17120  0.00360  0.02710  0.99999
SN: 1251652     10 0.77155 0.77295 43.31522   0.18110  0.00360  0.02629  1.00000
SN: 1303257     10 0.77159 0.77301 43.58895   0.26420  0.00360  0.04476  0.99996
SN: 1339327     10 0.77250 0.77378 43.42096   0.13930  0.00360  0.05178  1.00000
SN: 1310178     10 0.77262 0.77389 43.41479   0.12930  0.00360  0.09914  1.00000
SN: 1338940     10 0.77334 0.77404 43.63861   0.22620  0.00360  0.13297  0.99974
SN: 1309215     10 0.77464 0.77536 43.12651   0.17600  0.00360  0.08354  0.99998
SN: 1316487     10 0.77627 0.77696 43.91031   0.29480  0.00360  0.03008  0.99994
SN: 1330403     10 0.77650 0.77713 43.31128   0.12530  0.00360  0.03553  1.00000
SN: 1250852     10 0.77725 0.77796 43.35483   0.14940  0.00360  0.03101  1.00000
SN: 1889155     10 0.77826 0.77966 43.08422   0.29780  0.00360  0.05627  1.00000
SN: 1590122     10 0.77952 0.78017 43.38409   0.12430  0.00360  0.03578  1.00000
SN: 1861451     10 0.78049 0.78190 43.18296   0.13720  0.00360  0.02999  0.97500
SN: 1652139     10 0.78266 0.78334 43.41779   0.17500  0.00360  0.04370  1.00000
SN: 1948295     10 0.78324 0.78386 43.68824   0.14140  0.00360  0.04297  1.00000
SN: 1833468     10 0.78375 0.78516 43.54907   0.44330  0.00360  0.08965  0.99998
SN: 1331887     10 0.78398 0.78539 43.20554   0.18980  0.00360  0.04482  0.99995
SN: 1343542     10 0.78512 0.78644 43.05743   0.13380  0.00350  0.04439  0.99976
SN: 1320474     10 0.78842 0.78908 43.38302   0.16160  0.00350  0.05905  1.00000
SN: 1856065     10 0.78892 0.79034 43.79718   0.30110  0.00350  0.04456  0.99920
SN: 1255501     10 0.78956 0.79103 43.44028   0.11020  0.00350  0.08229  0.99999
SN: 1434262     10 0.78964 0.79106 43.30516   0.14080  0.00350  0.09722  1.00000
SN: 1254566     10 0.79118 0.79259 43.64022   0.21390  0.00350  0.03046  0.99937
SN: 1332701     10 0.79167 0.79232 43.29241   0.13420  0.00350  0.06805  0.99999
SN: 1302705     10 0.79229 0.79358 43.41246   0.13490  0.00350  0.07005  0.99997
SN: 1347112     10 0.79318 0.79389 43.28529   0.22760  0.00350  0.06516  0.99849
SN: 1891070     10 0.79348 0.79478 43.61264   0.11770  0.00350  0.04519  0.99991
SN: 1409129     10 0.79364 0.79436 43.34724   0.20390  0.00350  0.06993  0.99999
SN: 1271436     10 0.79511 0.79583 43.32271   0.15650  0.00350  0.03277  1.00000
SN: 1290176     10 0.79530 0.79602 43.38652   0.24630  0.00350  0.05561  0.99988
SN: 1303699     10 0.79547 0.79621 43.29198   0.17360  0.00350  0.03263  1.00000
SN: 1337840     10 0.79632 0.79776 43.69882   0.13700  0.00350  0.09469  0.99999
SN: 1265349     10 0.79939 0.80084 43.45178   0.19840  0.00350  0.02177  1.00000
SN: 1535064     10 0.80078 0.80220 43.70462   0.18330  0.00350  0.03476  0.99993
SN: 1385052     10 0.80106 0.80250 43.58474   0.15660  0.00350  0.03061  1.00000
SN: 1299258     10 0.80109 0.80255 43.35054   0.14610  0.00350  0.03812  1.00000
SN: 1502132     10 0.80181 0.80326 43.58963   0.22170  0.00350  0.05158  0.99999
SN: 1551083     10 0.80301 0.80373 43.61649   0.21680  0.00350  0.03447  0.99997
SN: 1579146     10 0.80325 0.80472 43.39649   0.13430  0.00350  0.03305  1.00000
SN: 1334321     10 0.80326 0.80454 43.29169   0.13670  0.00350  0.04338  0.99860
SN: 1367180     10 0.80342 0.80489 43.41253   0.19450  0.00350  0.02581  0.99950
SN: 1330970     10 0.80669 0.80736 43.39883   0.17260  0.00350  0.02947  0.99994
SN: 1280113     10 0.80860 0.80993 43.83957   0.16650  0.00350  0.15530  0.99842
SN: 1309696     10 0.80954 0.81086 43.75066   0.15260  0.00350  0.03960  0.99993
SN: 1332269     10 0.81158 0.81223 43.59008   0.17760  0.00350  0.06586  0.99996
SN: 1315974     10 0.81174 0.81246 43.60697   0.26550  0.00340  0.04232  0.99995
SN: 1642117     10 0.81237 0.81384 43.49040   0.21090  0.00340  0.10101  0.99994
SN: 1293832     10 0.81325 0.81398 43.36788   0.15640  0.00340  0.08590  0.99994
SN: 1898053     10 0.81485 0.81614 43.68410   0.15450  0.00340  0.04886  0.99997
SN: 1300777     10 0.81684 0.81830 43.37262   0.14630  0.00340  0.03704  0.99998
SN: 1260427     10 0.81750 0.81895 43.48796   0.14140  0.00340  0.04780  1.00000
SN: 1339291     10 0.81790 0.81924 43.86180   0.16500  0.00340  0.04964  0.99973
SN: 1658066     10 0.81798 0.81862 43.65443   0.24030  0.00340  0.07101  0.99991
SN: 1303663     10 0.81825 0.81961 43.59835   0.16860  0.00340  0.05304  0.99772
SN: 1255824     10 0.81852 0.82000 43.50609   0.22060  0.00340  0.04159  1.00000
SN: 1250980     10 0.81967 0.82115 43.78943   0.17930  0.00340  0.03825  0.98817
SN: 1879412     10 0.81984 0.82132 43.61571   0.17610  0.00340  0.04910  1.00000
SN: 1339227     10 0.82081 0.82152 43.49174   0.12800  0.00340  0.02479  0.99999
SN: 1251618     10 0.82172 0.82318 43.86607   0.18180  0.00340  0.02023  0.99795
SN: 1258529     10 0.82394 0.82542 43.79560   0.25820  0.00340  0.05270  0.99991
SN: 1341271     10 0.82584 0.82656 43.60421   0.21880  0.00340  0.04996  1.00000
SN: 1645145     10 0.82627 0.82775 43.66469   0.13840  0.00340  0.03341  0.99951
SN: 1334581     10 0.82736 0.82885 43.35116   0.21330  0.00340  0.03392  0.99699
SN: 1336957     10 0.82961 0.83031 43.44674   0.14420  0.00340  0.03816  0.99995
SN: 1341227     10 0.83036 0.83108 43.41544   0.13470  0.00340  0.03777  0.99997
SN: 1246791     10 0.83066 0.83213 43.31448   0.18670  0.00340  0.02874  0.99998
SN: 1936293     10 0.83168 0.83240 43.86345   0.14930  0.00340  0.02954  0.99942
SN: 1305541     10 0.83293 0.83438 43.49024   0.12840  0.00340  0.03427  0.99985
SN: 1252918     10 0.83583 0.83727 43.71254   0.16060  0.00340  0.04925  1.00000
SN: 1411114     10 0.83706 0.83777 43.67888   0.14230  0.00340  0.04165  1.00000
SN: 1861472     10 0.83776 0.83925 43.60917   0.25800  0.00340  0.02710  1.00000
SN: 1581017     10 0.83813 0.83888 43.79683   0.23940  0.00340  0.04637  0.99993
SN: 1826039     10 0.83916 0.83988 43.55943   0.23900  0.00340  0.05033  0.99998
SN: 1946246     10 0.83936 0.84007 43.68329   0.36310  0.00340  0.04997  0.98325
SN: 1876462     10 0.83954 0.84100 43.92236   0.38650  0.00340  0.06552  0.99951
SN: 1253972     10 0.84019 0.84090 43.31629  261.18810  0.00340  0.06164  0.00000
SN: 1257646     10 0.84094 0.84169 43.58544   0.26880  0.00330  0.03952  0.99981
SN: 1872097     10 0.84132 0.84207 43.74083   0.34230  0.00330  0.09892  0.99726
SN: 1322975     10 0.84634 0.84705 43.91499   0.26610  0.00330  0.08285  1.00000
SN: 1253871     10 0.84780 0.84930 44.07573   0.36240  0.00330  0.04353  0.95325
SN: 1327334     10 0.84802 0.84878 43.74259   0.43460  0.00330  0.03738  0.99998
SN: 1501131     10 0.85239 0.85389 43.97835   0.29270  0.00330  0.23646  1.00000
SN: 1508029     10 0.85279 0.85350 43.61235   0.26330  0.00330  0.03202  0.99995
SN: 1253857     10 0.85652 0.85800 43.71762   0.24730  0.00330  0.03333  1.00000
SN: 1260459     10 0.85674 0.85824 43.53412   0.17270  0.00330  0.03550  0.99991
SN: 1250858     10 0.85707 0.85778 43.76435   0.29370  0.00330  0.06083  0.99971
SN: 1338749     10 0.85806 0.85956 43.43708   0.24630  0.00330  0.03034  0.99998
SN: 1260461     10 0.85855 0.86005 43.71130   0.23390  0.00330  0.04083  1.00000
SN: 1295291     10 0.86179 0.86329 43.91173   0.30930  0.00330  0.03865  0.99947
SN: 1479130     10 0.86240 0.86390 43.52410   0.24290  0.00330  0.03943  0.99996
SN: 1297532     10 0.86461 0.86532 43.50514   0.23200  0.00330  0.04679  0.99921
SN: 1912270     10 0.86642 0.86715 44.03266  447.02140  0.00330  0.07869  0.00000
SN: 1551108     10 0.86647 0.86800 44.15516   0.25660  0.00330  0.02511  0.99860
SN: 1449115     10 0.86674 0.86746 43.69148   0.23490  0.00330  0.12952  0.99999
SN: 1317956     10 0.86917 0.87068 43.76983   0.32610  0.00330  0.05043  0.99908
SN: 1302199     10 0.87001 0.87076 43.36785   0.18950  0.00330  0.08825  0.99940
SN: 1295550     10 0.87270 0.87345 43.79977   0.44270  0.00320  0.10566  0.99991
SN: 1912066     10 0.87344 0.87417 43.62018   0.19710  0.00320  0.04422  0.99929
SN: 1342580     10 0.87472 0.87622 43.39080   0.17570  0.00320  0.03823  0.99976
SN: 1879483     10 0.87565 0.87716 43.43372   0.12450  0.00320  0.02811  0.99995
SN: 1250896     10 0.87971 0.88120 43.80695   0.16770  0.00320  0.03817  0.99866
SN: 1817265     10 0.87998 0.88074 44.24490   0.45100  0.00320  0.02641  0.56490
SN: 1456020     10 0.88189 0.88340 43.98088   0.27960  0.00320  0.13121  0.98959
SN: 1262231     10 0.88314 0.88385 43.70766   0.23340  0.00320  0.06015  0.99990
SN: 1371111     10 0.88352 0.88500 43.67612   0.15340  0.00320  0.02723  0.99995
SN: 1878692     10 0.88450 0.88600 43.84061   0.21100  0.00320  0.05660  0.96746
SN: 1295527     10 0.88491 0.88568 43.55641   0.20130  0.00320  0.02758  0.99995
SN: 1252237     10 0.88580 0.88655 43.82502   0.49480  0.00320  0.06532  0.23660
SN: 1936125     10 0.89530 0.89603 43.46493   0.16060  0.00320  0.06800  1.00000
SN: 1402076     10 0.89611 0.89762 44.01274  194.72710  0.00320  0.06456  0.00000
SN: 1372115     10 0.89842 0.89915 43.98893   0.19940  0.00320  0.04287  0.99995
SN: 1305486     10 0.89888 0.90040 43.66424   0.15030  0.00320  0.04265  1.00000
SN: 1253816     10 0.90824 0.90975 44.06852   0.18680  0.00310  0.02477  0.98867
SN: 1246650     10 0.90888 0.91042 43.98121   0.16980  0.00310  0.02711  0.99999
SN: 1595118     10 0.90941 0.91014 43.49298   0.19380  0.00310  0.08471  0.99999
SN: 1904300     10 0.91082 0.91159 43.99140   0.25010  0.00310  0.03355  1.00000
SN: 1299266     10 0.91289 0.91440 43.94551   0.16040  0.00310  0.02799  0.93850
SN: 1901832     10 0.91696 0.91849 43.87096   0.20450  0.00310  0.05688  1.00000
SN: 1255737     10 0.91896 0.92049 44.11242   0.25450  0.00310  0.06706  0.99999
SN: 1307843     10 0.92146 0.92220 44.15457   0.30160  0.00310  0.08542  0.99922
SN: 1252926     10 0.92427 0.92582 43.57558   0.14080  0.00310  0.03184  0.99969
SN: 1339176     10 0.92537 0.92613 44.58487   0.34970  0.00310  0.05798  0.99952
SN: 1309227     10 0.92576 0.92649 44.17206   0.19260  0.00310  0.03139  0.99674
SN: 1892072     10 0.92838 0.92912 43.73411   1.75290  0.00310  0.03733  0.00790
SN: 1617068     10 0.93075 0.93230 43.86545   0.18040  0.00310  0.03352  0.99993
SN: 1370441     10 0.93733 0.93806 43.88898   0.15260  0.00310  0.04836  0.99966
SN: 1252620     10 0.95299 0.95453 43.72071   0.19840  0.00300  0.05958  0.99974
SN: 1256028     10 0.95521 0.95596 43.95948   0.21490  0.00300  0.04636  0.99997
SN: 1395159     10 0.95690 0.95845 44.29499   0.18510  0.00300  0.02201  0.99985
SN: 1339246     10 0.95791 0.95867 44.59207   0.25760  0.00300  0.03108  0.99719
SN: 1309509     10 0.96296 0.96373 44.13270   0.20690  0.00300  0.02646  0.99717
SN: 1250803     10 0.96329 0.96406 44.13718   0.21830  0.00300  0.03670  0.99986
SN: 1339276     10 0.96363 0.96519 43.73721   0.13650  0.00300  0.06249  0.99989
SN: 1254108     10 0.96689 0.96764 44.14907   0.18150  0.00300  0.03106  1.00000
SN: 1339232     10 0.96859 0.96937 43.69448   0.14520  0.00300  0.04262  0.99998
SN: 1252183     10 0.97242 0.97319 44.15411   0.16650  0.00300  0.03634  0.99999
SN: 1252665     10 0.97489 0.97567 44.21693   0.20100  0.00300  0.02876  1.00000
SN: 1559048     10 0.98000 0.98157 44.11273   0.20230  0.00290  0.05984  1.00000
SN: 1255798     10 0.98024 0.98100 44.04955   0.16630  0.00290  0.06333  0.99264
SN: 1299327     10 0.98158 0.98316 43.86817   0.12480  0.00290  0.05060  0.96946
SN: 1252671     10 0.98536 0.98614 43.89470   0.12610  0.00290  0.03617  0.99936
SN: 1901899     10 0.98846 0.98922 44.18100   0.16700  0.00290  0.05030  0.98717
SN: 1935095     10 0.99268 0.99427 43.87220   0.16760  0.00290  0.07315  0.99271
SN: 1447146     10 1.00009 1.00089 44.21692   0.29680  0.00290  0.05182  0.99998
SN: 1309870     10 1.01382 1.01459 44.20425   0.23290  0.00290  0.05842  0.99996
SN: 1435094     10 1.01700 1.01778 43.88222   0.13350  0.00290  0.05526  0.99999
SN: 1430116     10 1.02144 1.02222 44.14100   0.18120  0.00280  0.03297  1.00000
SN: 1257228     10 1.02433 1.02514 43.99128  175.84740  0.00280  0.09138  0.00000
SN: 1303722     10 1.02468 1.02547 44.35375   0.19680  0.00280  0.03628  0.99999
SN: 1336942     10 1.02582 1.02661 44.11998   0.24570  0.00280  0.12281  1.00000
SN: 1263125     10 1.02868 1.02947 44.24629   0.16930  0.00280  0.04449  0.98329
SN: 1901375     10 1.03222 1.03300 44.27834   0.14510  0.00280  0.08893  0.99999
SN: 1924188     10 1.04136 1.04215 43.91285   0.13950  0.00280  0.06387  0.99985
SN: 1311921     10 1.04436 1.04600 44.02331   0.20770  0.00280  0.10005  0.99999
SN: 1255169     10 1.04680 1.04763 43.87843   0.13630  0.00280  0.05567  1.00000
SN: 1265136     10 1.05303 1.05386 44.32282   0.18380  0.00280  0.06818  0.99993
SN: 1337541     10 1.05479 1.05561 44.00872   0.17470  0.00280  0.12261  0.81430
SN: 1263785     10 1.06420 1.06498 44.15935   0.15310  0.00280  0.07523  0.99951
SN: 1309982     10 1.08142 1.08220 44.40996   0.20900  0.00270  0.08146  0.99832
SN: 1842087     10 1.08349 1.08430 44.44864   0.15660  0.00270  0.12724  0.99971
SN: 1339609     10 1.12132 1.12212 44.21907   0.10850  0.00260  0.10329  0.99829
SN: 1446080     10 1.13057 1.13140 44.53763   0.16910  0.00260  0.09225  0.99985
